Time,Country Code,Country Name,GDP (current US$),GDP growth (annual %),Number of infant deaths,Number of neonatal deaths,"Mortality rate, neonatal (per 1,000 live births)","Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)",Net migration,"Adolescent fertility rate (births per 1,000 women ages 15-19)","Mortality rate, adult, female (per 1,000 female adults)","Mortality rate, adult, male (per 1,000 male adults)","Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)","Mortality rate, infant, female (per 1,000 live births)","Mortality rate, infant (per 1,000 live births)","Mortality rate, infant, male (per 1,000 live births)","Life expectancy at birth, female (years)","Life expectancy at birth, total (years)","Life expectancy at birth, male (years)","Fertility rate, total (births per woman)",Sex ratio at birth (male births per female births),Population growth (annual %),"Population, total","Population, female","Population, female (% of total population)","Population, male","Population, male (% of total population)",Rural population,Rural population growth (annual %),Rural population (% of total population),Urban population growth (annual %),Urban population,Urban population (% of total population),"Healthy life expectancy, total (years)","Healthy life expectancy, male (years)","Healthy life expectancy, female (years)"
1998,PLW,Palau,,,8.0,5.0,16.0,96.0,74.0,420.0,39.6,,,15.1,6.8,23.5,26.5,29.4,,,,,1.1,3.0,18852.0,8623.0,45.7,10229.0,54.3,5500.0,3.8,29.2,2.6,13352.0,70.8,,,
1998,PNG,Papua New Guinea,3789443014.6,-3.8,9528.0,5513.0,31.2,60.0,63.0,43097.0,73.7,239.7,311.8,34.6,7.9,51.4,55.1,58.6,62.7,60.6,59.0,4.6,1.1,3.5,5138829.0,2448347.0,47.6,2690481.0,52.4,4442569.0,3.7,86.5,2.2,696260.0,13.5,,,
1998,PRY,Paraguay,9260481572.4,0.1,4115.0,2666.0,18.8,79.0,71.0,-9279.0,81.6,151.9,216.8,28.7,5.7,26.3,29.1,31.8,72.2,69.5,67.0,3.8,1.1,2.2,4923449.0,2434630.0,49.4,2488820.0,50.6,2262128.0,0.8,45.9,3.4,2661321.0,54.1,65.6,64.7,66.6
1998,SLB,Solomon Islands,457584496.2,1.3,381.0,191.0,13.0,70.0,66.0,-1065.0,79.6,171.9,253.2,35.9,6.0,24.1,26.3,28.4,69.6,66.9,64.8,4.9,1.1,2.8,408145.0,197088.0,48.3,211057.0,51.7,345760.0,2.5,84.7,4.1,62385.0,15.3,,,
1998,SLV,El Salvador,10936669900.0,2.7,5266.0,2903.0,16.7,99.0,99.0,-97089.0,118.0,142.2,312.7,29.3,6.1,27.6,30.5,33.2,72.9,68.5,63.9,3.4,1.1,0.7,5885083.0,3046336.0,51.8,2838747.0,48.2,2483505.0,-2.2,42.2,2.9,3401578.0,57.8,61.9,58.3,65.5
1998,SUR,Suriname,1110850000.0,2.3,343.0,203.0,17.5,90.0,82.0,526.0,79.7,200.4,310.8,25.2,7.3,25.9,29.5,33.0,68.8,65.6,62.6,3.0,1.0,1.9,461749.0,230315.0,49.9,231434.0,50.1,155623.0,1.7,33.7,2.0,306126.0,66.3,61.7,60.0,63.7
1998,TON,Tonga,191504892.8,2.5,45.0,23.0,7.5,97.0,96.0,-1648.0,22.9,159.1,281.3,29.3,6.8,13.3,15.3,17.1,72.6,68.6,65.3,4.3,1.1,0.7,101343.0,49797.0,49.1,51547.0,50.9,78080.0,0.6,77.0,0.8,23263.0,23.0,,,
1998,TUV,Tuvalu,12757632.9,15.5,10.0,7.0,25.2,94.0,96.0,-163.0,33.4,243.1,317.0,27.5,10.0,31.2,35.7,40.0,65.4,63.4,61.3,4.0,1.1,0.0,9634.0,4896.0,50.8,4737.0,49.2,5280.0,-0.7,54.8,0.9,4354.0,45.2,,,
1998,URY,Uruguay,25385928188.8,4.5,874.0,474.0,8.8,91.0,96.0,-7043.0,66.9,90.0,184.9,16.5,9.2,14.0,16.0,18.0,79.1,74.5,70.1,2.3,1.1,0.5,3262683.0,1679598.0,51.5,1583085.0,48.5,278959.0,-2.9,8.6,0.9,2983724.0,91.4,65.0,62.8,67.3
1998,USA,United States,9062818202000.0,4.5,28781.0,18786.0,4.8,96.0,92.0,1799996.0,49.4,83.6,145.5,14.3,8.6,6.7,7.4,8.0,79.5,76.6,73.8,2.0,1.0,1.2,275854000.0,140236332.0,50.8,135617667.0,49.2,59647910.0,-0.5,21.6,1.6,216206090.0,78.4,65.0,63.7,66.2
1998,VEN,Venezuela,91331203433.2,0.3,11410.0,6525.0,11.3,39.0,92.0,-1013.0,95.9,98.3,181.3,24.6,4.8,17.4,19.8,22.2,75.8,72.7,69.7,2.9,1.1,2.0,23503819.0,11720770.0,49.9,11783049.0,50.1,3065133.0,-0.3,13.0,2.4,20438686.0,87.0,64.5,62.4,66.8
1998,VUT,Vanuatu,262293410.7,1.2,151.0,79.0,12.7,72.0,64.0,-902.0,72.4,150.4,222.6,33.7,5.6,22.6,24.6,26.4,71.5,68.8,66.7,4.6,1.1,2.3,183088.0,89711.0,49.0,93377.0,51.0,144506.0,1.9,78.9,3.8,38582.0,21.1,,,
1998,WSM,Samoa,269481523.2,2.2,112.0,55.0,9.5,99.0,99.0,-2986.0,47.1,130.5,218.7,31.8,5.3,17.5,19.4,21.2,73.3,70.2,67.5,4.6,1.1,1.0,180385.0,86362.0,47.9,94023.0,52.1,141068.0,0.9,78.2,1.4,39317.0,21.8,,,
1999,ARG,Argentina,283523000000.0,-3.4,13049.0,7852.0,10.9,86.0,97.0,-20220.0,68.3,103.8,178.2,19.7,7.6,16.2,18.2,20.2,77.0,73.7,70.4,2.6,1.1,1.2,36653031.0,18580528.0,50.7,18072503.0,49.3,4049427.0,-0.6,11.0,1.4,32603604.0,89.0,64.6,62.4,66.8
1999,AUS,Australia,389389647825.5,5.0,1294.0,879.0,3.5,88.0,88.0,85011.0,18.0,55.9,101.0,13.1,6.8,4.6,5.2,5.8,81.8,78.9,76.2,1.8,1.1,1.1,18812264.0,9473113.0,50.4,9339151.0,49.6,2940357.0,1.9,15.6,0.9,15871907.0,84.4,,,
1999,BLZ,Belize,975000000.0,9.0,146.0,89.0,12.4,87.0,82.0,1963.0,101.8,165.0,243.3,30.9,5.8,18.4,20.7,22.9,71.2,68.8,66.6,3.7,1.1,3.4,232733.0,115020.0,49.4,117713.0,50.6,126649.0,3.8,54.4,3.0,106084.0,45.6,62.0,60.1,64.4
1999,BOL,Bolivia,8285075837.9,0.4,14846.0,7847.0,30.6,77.0,79.0,-18562.0,92.9,192.6,265.2,30.4,10.0,53.8,58.6,63.3,63.9,61.9,60.0,4.1,1.0,1.8,8439052.0,4179935.0,49.5,4259118.0,50.5,3268951.0,0.5,38.7,2.7,5170101.0,61.3,57.8,57.6,58.0
1999,BRA,Brazil,599642075029.8,0.5,114722.0,69985.0,19.7,94.0,99.0,-26152.0,87.2,126.8,225.2,20.4,6.4,28.5,32.3,35.9,72.8,69.5,66.4,2.3,1.0,1.4,173486281.0,87504861.0,50.4,85981420.0,49.6,33836764.0,-2.2,19.5,2.3,139649517.0,80.5,60.9,58.7,63.2
1999,CAN,Canada,678412196271.1,5.2,1795.0,1259.0,3.7,90.0,96.0,143541.0,19.1,61.6,104.1,11.1,7.2,4.8,5.3,5.8,81.6,78.8,76.2,1.6,1.1,0.8,30401286.0,15353410.0,50.5,15047875.0,49.5,6352957.0,-1.0,20.9,1.3,24048329.0,79.1,68.7,67.4,69.9
1999,CHL,Chile,75596103237.2,-0.3,2480.0,1511.0,6.0,95.0,94.0,4988.0,63.9,72.8,145.6,16.5,5.2,8.8,9.8,10.7,79.1,76.0,72.9,2.0,1.0,1.2,15176410.0,7634572.0,50.3,7541838.0,49.7,2158389.0,-0.9,14.2,1.5,13018021.0,85.8,66.3,65.1,67.6
1999,COL,Colombia,86186158684.8,-4.2,19078.0,12196.0,14.0,74.0,79.0,-30850.0,95.0,103.9,238.2,22.6,5.4,19.1,21.8,24.4,75.2,70.9,66.9,2.6,1.0,1.7,38585033.0,19418369.0,50.3,19166664.0,49.7,10213458.0,0.1,26.5,2.3,28371575.0,73.5,64.3,62.0,66.8
1999,CRI,Costa Rica,14254866281.2,4.2,926.0,618.0,7.8,86.0,88.0,16084.0,84.7,65.6,119.8,20.3,4.1,10.4,11.8,13.1,79.7,77.1,74.7,2.5,1.1,2.1,3901430.0,1937516.0,49.7,1963914.0,50.3,1632475.0,-0.0,41.8,3.6,2268955.0,58.2,67.4,66.2,68.6
1999,CUB,Cuba,28364615200.0,6.2,1078.0,646.0,4.4,95.0,96.0,-30770.0,50.5,100.8,153.0,13.3,7.2,6.3,7.3,8.2,78.3,75.9,73.6,1.6,1.1,0.3,11070094.0,5507169.0,49.7,5562926.0,50.3,2757671.0,-0.6,24.9,0.6,8312423.0,75.1,66.9,66.1,67.8
1999,ECU,Ecuador,19645272636.3,-4.7,8382.0,4851.0,15.0,79.0,99.0,-46434.0,91.5,116.1,197.6,25.9,5.1,22.5,26.1,29.5,75.6,72.5,69.4,3.2,1.0,1.7,12412046.0,6195516.0,49.9,6216530.0,50.1,4990139.0,0.5,40.2,2.6,7421907.0,59.8,64.7,63.4,66.1
1999,FJI,Fiji,1936484565.4,8.8,391.0,203.0,10.0,89.0,79.0,-5926.0,45.1,190.6,285.4,24.6,6.1,18.1,19.4,20.5,69.2,66.8,64.6,3.1,1.1,1.2,823422.0,404912.0,49.2,418510.0,50.8,432173.0,0.4,52.5,2.0,391249.0,47.5,,,
1999,FSM,Micronesia,220140500.0,1.4,116.0,75.0,20.7,76.0,79.0,-2995.0,62.1,109.5,194.8,31.9,5.1,27.2,32.1,36.7,72.9,69.7,66.8,4.4,1.1,0.1,111539.0,55261.0,49.5,56279.0,50.5,86165.0,0.9,77.3,-2.3,25374.0,22.7,,,
1999,GTM,Guatemala,18318412251.4,3.8,16904.0,8785.0,21.9,77.0,83.0,-49731.0,107.4,158.0,289.8,34.9,6.4,37.8,42.5,46.9,70.5,66.9,63.4,4.7,1.0,2.4,11311078.0,5687708.0,50.3,5623370.0,49.7,6221658.0,1.8,55.0,3.1,5089420.0,45.0,57.7,55.5,59.9
1999,GUY,Guyana,694754988.3,3.0,768.0,558.0,27.7,83.0,87.0,-13212.0,105.2,222.6,340.2,26.4,7.5,32.8,38.0,42.9,67.6,64.2,61.1,3.0,1.0,0.2,758014.0,380389.0,50.2,377625.0,49.8,539842.0,0.3,71.2,-0.1,218172.0,28.8,55.7,53.8,57.9
1999,HND,Honduras,6414520529.6,-0.7,7038.0,4092.0,18.3,95.0,98.0,-11757.0,125.8,149.9,205.9,34.6,5.3,28.2,31.8,35.3,70.6,68.4,66.4,4.4,1.1,2.6,6477365.0,3203825.0,49.5,3273539.0,50.5,3565660.0,1.7,55.0,3.8,2911705.0,45.0,61.1,61.1,61.1
1999,HTI,Haiti,4153736347.4,2.7,19953.0,7995.0,30.3,39.0,54.0,-27334.0,77.0,266.5,324.0,32.1,10.6,69.7,76.8,83.5,59.6,58.0,56.3,4.5,1.0,1.8,8208941.0,4134687.0,50.4,4074254.0,49.6,5336468.0,0.9,65.0,3.6,2872473.0,35.0,49.8,50.3,49.4
1999,KIR,Kiribati,69032258.1,-1.5,144.0,79.0,28.5,78.0,62.0,-643.0,45.9,196.4,246.7,31.5,7.3,47.3,52.6,57.6,65.8,64.1,62.4,4.2,1.1,1.7,87289.0,44337.0,50.8,42953.0,49.2,51029.0,-0.7,58.5,5.1,36260.0,41.5,,,
1999,MEX,Mexico,600232874042.9,2.8,58373.0,36213.0,15.2,96.0,94.0,-335401.0,74.3,111.2,196.5,24.6,5.0,22.1,24.7,27.2,76.3,73.2,70.2,2.8,1.0,1.6,96334810.0,49166531.0,51.0,47168279.0,49.0,24622214.0,0.6,25.6,2.0,71712596.0,74.4,64.0,63.1,65.0
1999,MHL,Marshall Islands,114326300.0,-1.3,64.0,36.0,18.7,66.0,93.0,-1043.0,103.5,238.1,318.3,35.3,6.3,29.8,33.8,37.5,65.9,63.5,61.5,4.7,1.1,1.3,53834.0,26216.0,48.7,27617.0,51.3,17198.0,0.2,31.9,1.8,36636.0,68.1,,,
1999,NIC,Nicaragua,4855717874.7,7.0,4754.0,2496.0,17.4,79.0,87.0,-40098.0,116.3,154.8,253.4,28.3,5.5,29.3,33.2,36.8,70.1,67.1,64.2,3.2,1.0,1.5,5049878.0,2556818.0,50.6,2493059.0,49.4,2270627.0,1.2,45.0,1.8,2779251.0,55.0,63.7,62.2,65.4
1999,NRU,Nauru,,,11.0,8.0,26.1,64.0,49.0,-217.0,74.4,306.3,479.2,28.8,8.2,31.6,35.4,39.0,63.0,58.8,55.9,3.7,1.1,0.1,10383.0,5030.0,48.4,5353.0,51.6,0.0,,0.0,0.1,10383.0,100.0,,,
1999,NZL,New Zealand,58762260625.9,5.5,351.0,199.0,3.5,88.0,83.0,-8993.0,29.5,70.4,111.8,14.9,7.3,5.6,6.3,6.9,80.4,77.9,75.5,2.0,1.1,0.5,3835100.0,1950178.0,50.9,1884922.0,49.1,539177.0,-0.0,14.1,0.6,3295923.0,85.9,,,
1999,PAN,Panama,12130252200.0,3.9,1557.0,1049.0,15.0,92.0,90.0,2341.0,94.5,95.8,171.2,23.9,4.8,19.9,22.4,24.6,76.7,73.6,70.7,2.8,1.1,2.0,2943120.0,1464167.0,49.7,1478953.0,50.3,1134543.0,-0.1,38.5,3.3,1808577.0,61.5,67.2,65.8,68.9
1999,PER,Peru,50187324567.9,1.5,20067.0,11110.0,17.5,99.0,93.0,-60881.0,74.2,135.0,201.0,24.2,5.9,28.8,31.6,34.3,72.3,69.7,67.3,2.9,1.0,1.7,26252239.0,13163636.0,50.1,13088603.0,49.9,7184975.0,0.2,27.4,2.2,19067264.0,72.6,65.0,64.6,65.5
1999,PLW,Palau,,,7.0,4.0,15.6,96.0,96.0,415.0,36.4,,,13.2,6.9,23.1,26.0,28.8,,,,,1.1,2.8,19380.0,8820.0,45.5,10559.0,54.5,5701.0,3.6,29.4,2.4,13679.0,70.6,,,
1999,PNG,Papua New Guinea,3477038204.0,1.9,9690.0,5601.0,30.7,60.0,67.0,42513.0,75.9,226.2,298.3,34.4,7.5,50.7,54.4,57.8,63.8,61.7,60.0,4.6,1.1,3.5,5321388.0,2538843.0,47.7,2782545.0,52.3,4609652.0,3.7,86.6,2.2,711736.0,13.4,,,
1999,PRY,Paraguay,8837070235.5,-1.4,4005.0,2596.0,18.5,82.0,82.0,-11357.0,81.0,149.7,217.9,27.9,5.6,25.7,28.5,31.1,72.5,69.6,67.0,3.7,1.1,2.1,5026031.0,2485863.0,49.5,2540168.0,50.5,2277144.0,0.7,45.3,3.2,2748887.0,54.7,65.6,64.5,66.7
1999,SLB,Solomon Islands,488028751.0,-0.5,383.0,193.0,12.9,88.0,99.0,-1478.0,77.8,170.7,250.1,35.6,6.0,23.8,25.9,27.9,69.7,67.1,65.0,4.8,1.1,2.7,419229.0,202492.0,48.3,216738.0,51.7,354265.0,2.4,84.5,4.1,64964.0,15.5,,,
1999,SLV,El Salvador,11284197000.0,2.2,4950.0,2692.0,15.8,94.0,94.0,-98364.0,113.6,136.5,304.2,28.5,5.9,26.1,28.9,31.5,73.8,69.4,64.8,3.3,1.1,0.7,5923852.0,3068555.0,51.8,2855297.0,48.2,2466870.0,-0.7,41.6,1.6,3456982.0,58.4,63.0,59.8,66.1
1999,SUR,Suriname,886290697.7,-1.4,329.0,199.0,17.2,85.0,85.0,630.0,77.2,203.9,315.5,24.6,7.6,24.9,28.5,31.9,68.6,65.4,62.5,2.9,1.0,1.9,470458.0,234274.0,49.8,236184.0,50.2,158210.0,1.6,33.6,2.0,312248.0,66.4,61.2,59.5,63.1
1999,TON,Tonga,199214633.2,3.7,44.0,22.0,7.4,94.0,97.0,-1646.0,25.0,158.2,277.7,28.9,6.8,13.0,14.9,16.8,72.7,68.8,65.5,4.2,1.1,0.6,101982.0,50133.0,49.2,51849.0,50.8,78542.0,0.6,77.0,0.8,23440.0,23.0,,,
1999,TUV,Tuvalu,13687141.1,-1.6,9.0,6.0,24.7,83.0,94.0,-163.0,34.3,245.1,319.5,26.6,10.0,30.4,34.8,39.0,65.4,63.4,61.3,3.9,1.1,0.1,9640.0,4885.0,50.7,4755.0,49.3,5243.0,-0.7,54.4,1.0,4397.0,45.6,,,
1999,URY,Uruguay,23983945190.6,-1.9,821.0,459.0,8.6,93.0,99.0,-7439.0,71.0,89.7,182.4,16.2,9.2,13.4,15.4,17.2,79.3,74.8,70.3,2.2,1.1,0.5,3278963.0,1689136.0,51.5,1589828.0,48.5,270744.0,-3.0,8.3,0.8,3008219.0,91.7,65.2,63.0,67.5
1999,USA,United States,9631174489000.0,4.8,28601.0,18633.0,4.7,96.0,92.0,1667953.0,48.0,83.8,144.8,14.2,8.6,6.5,7.2,7.9,79.4,76.6,73.9,2.0,1.0,1.1,279040000.0,141757600.0,50.8,137282400.0,49.2,59318323.0,-0.6,21.3,1.6,219721677.0,78.7,65.0,63.8,66.1
1999,VEN,Venezuela,97976886247.3,-6.0,11009.0,6524.0,11.2,76.0,84.0,-1388.0,98.5,102.5,189.1,24.3,5.0,16.6,19.0,21.4,75.4,72.3,69.3,2.9,1.1,2.0,23966960.0,11953242.0,49.9,12013718.0,50.1,3052911.0,-0.4,12.7,2.3,20914049.0,87.3,61.5,58.9,64.2
1999,VUT,Vanuatu,268006972.7,0.3,151.0,78.0,12.4,71.0,62.0,-734.0,72.2,158.9,225.1,33.3,5.8,22.4,24.3,26.2,70.8,68.2,66.3,4.5,1.1,2.3,187432.0,91889.0,49.0,95543.0,51.0,147355.0,2.0,78.6,3.8,40077.0,21.4,,,
1999,WSM,Samoa,255410018.0,2.2,108.0,52.0,9.1,97.0,91.0,-3001.0,45.2,127.7,214.0,31.4,5.2,16.9,18.8,20.5,73.6,70.5,67.8,4.6,1.1,1.0,182211.0,87332.0,47.9,94879.0,52.1,142332.0,0.9,78.1,1.4,39879.0,21.9,,,
2000,ARG,Argentina,284203750000.0,-0.8,12611.0,7941.0,11.1,83.0,91.0,-22770.0,66.5,102.2,176.2,19.4,7.6,15.6,17.6,19.5,77.2,73.9,70.6,2.6,1.1,1.1,37070774.0,18790028.0,50.7,18280746.0,49.3,4025145.0,-0.6,10.9,1.3,33045629.0,89.1,64.9,62.8,67.1
2000,AUS,Australia,415851284305.7,3.9,1269.0,875.0,3.5,90.0,91.0,109375.0,17.4,56.1,98.0,13.0,6.7,4.6,5.1,5.6,82.0,79.2,76.6,1.8,1.1,1.1,19028802.0,9585767.0,50.4,9443035.0,49.6,2999891.0,2.0,15.8,1.0,16028911.0,84.2,,,
2000,BLZ,Belize,1116000000.0,13.0,144.0,87.0,12.0,91.0,96.0,1678.0,99.9,168.3,249.2,30.4,5.9,17.8,20.0,22.1,71.1,68.6,66.3,3.6,1.1,3.2,240406.0,118866.0,49.4,121540.0,50.6,131266.0,3.6,54.6,2.8,109140.0,45.4,61.7,59.8,64.0
2000,BOL,Bolivia,8397912525.3,2.5,14167.0,7530.0,29.5,75.0,84.0,-17675.0,90.3,189.5,262.8,29.7,9.8,51.1,55.8,60.3,64.4,62.3,60.4,4.0,1.0,1.8,8592656.0,4252810.0,49.5,4339846.0,50.5,3283512.0,0.4,38.2,2.7,5309144.0,61.8,58.3,58.1,58.5
2000,BRA,Brazil,655448188237.4,4.4,106306.0,65623.0,18.8,98.0,99.0,-1761.0,86.4,121.4,230.4,19.8,6.4,26.8,30.4,33.8,73.4,69.7,66.3,2.3,1.0,1.4,175873720.0,88749390.0,50.5,87124330.0,49.5,33078329.0,-2.3,18.8,2.2,142795391.0,81.2,61.2,59.0,63.5
2000,CAN,Canada,744773415931.6,5.2,1734.0,1216.0,3.8,89.0,96.0,201617.0,17.5,61.0,100.9,10.7,7.1,4.8,5.3,5.7,81.8,79.2,76.6,1.5,1.1,0.9,30685730.0,15492171.0,50.5,15193559.0,49.5,6297326.0,-0.9,20.5,1.4,24388404.0,79.5,68.9,67.6,70.0
2000,CHL,Chile,78249883995.6,5.0,2288.0,1401.0,5.7,91.0,97.0,5790.0,61.3,68.7,139.5,16.0,5.0,8.4,9.2,10.1,80.0,76.9,73.7,2.0,1.0,1.1,15351799.0,7724143.0,50.3,7627655.0,49.7,2138045.0,-0.9,13.9,1.5,13213754.0,86.1,66.7,65.4,68.0
2000,COL,Colombia,99886577330.7,2.9,18377.0,11719.0,13.5,79.0,88.0,-31116.0,94.7,100.2,232.2,22.1,5.4,18.5,21.2,23.7,75.5,71.3,67.3,2.6,1.0,1.6,39215135.0,19745251.0,50.4,19469885.0,49.6,10212798.0,-0.0,26.0,2.2,29002337.0,74.0,64.5,62.0,67.0
2000,CRI,Costa Rica,15013629658.7,3.9,875.0,603.0,7.7,88.0,82.0,13590.0,82.1,63.9,115.2,19.8,4.0,9.9,11.1,12.3,80.0,77.6,75.3,2.4,1.1,2.0,3979193.0,1976587.0,49.7,2002605.0,50.3,1629400.0,-0.2,40.9,3.5,2349793.0,59.1,67.9,66.8,69.0
2000,CUB,Cuba,30565400000.0,5.9,1008.0,605.0,4.3,95.0,94.0,-24942.0,47.9,98.3,149.7,12.6,7.2,6.1,7.0,7.9,78.6,76.2,73.9,1.6,1.1,0.3,11105791.0,5530949.0,49.8,5574842.0,50.2,2740576.0,-0.6,24.7,0.6,8365215.0,75.3,67.3,66.5,68.1
2000,ECU,Ecuador,18327764882.4,1.1,7923.0,4555.0,14.2,87.0,99.0,-41899.0,88.8,113.8,194.6,25.4,5.0,21.3,24.7,27.9,76.0,72.8,69.8,3.1,1.0,1.7,12626507.0,6303121.0,49.9,6323386.0,50.1,5012850.0,0.5,39.7,2.6,7613657.0,60.3,64.9,63.7,66.2
2000,FJI,Fiji,1678239218.3,-1.7,389.0,203.0,10.0,90.0,81.0,-6081.0,43.4,198.7,294.6,24.3,6.5,18.0,19.2,20.4,68.7,66.3,64.2,3.0,1.1,1.1,832509.0,409203.0,49.2,423305.0,50.8,433671.0,0.3,52.1,1.9,398838.0,47.9,,,
2000,FSM,Micronesia,233271800.0,4.8,112.0,72.0,20.2,85.0,85.0,-2688.0,65.2,109.7,191.2,31.4,5.0,26.5,31.3,35.8,72.8,69.8,66.9,4.3,1.1,0.2,111709.0,55399.0,49.6,56309.0,50.4,86764.0,0.7,77.7,-1.7,24945.0,22.3,,,
2000,GTM,Guatemala,19288827158.9,3.6,16419.0,8654.0,21.3,81.0,86.0,-66153.0,109.2,154.4,284.8,34.5,6.2,36.5,41.0,45.2,71.1,67.4,64.0,4.6,1.0,2.4,11589761.0,5829545.0,50.3,5760216.0,49.7,6335891.0,1.8,54.7,3.2,5253870.0,45.3,58.0,55.8,60.2
2000,GUY,Guyana,712667896.7,-1.4,735.0,534.0,27.1,88.0,86.0,-13176.0,102.3,218.4,338.4,25.8,7.4,32.1,37.1,41.8,68.0,64.5,61.3,3.0,1.0,0.1,759051.0,380557.0,50.1,378495.0,49.9,541249.0,0.3,71.3,-0.2,217802.0,28.7,55.6,53.9,57.5
2000,HND,Honduras,7186650135.4,7.3,6839.0,4052.0,18.0,94.0,98.0,-10762.0,123.6,149.0,204.3,33.8,5.1,27.1,30.6,33.9,70.8,68.7,66.7,4.2,1.1,2.7,6656725.0,3292265.0,49.5,3364459.0,50.5,3630711.0,1.8,54.5,3.9,3026014.0,45.5,61.3,61.3,61.3
2000,HTI,Haiti,6813577558.2,0.9,19494.0,7937.0,29.8,43.0,55.0,-27098.0,76.2,261.7,321.6,31.8,10.3,67.3,74.4,81.2,60.1,58.4,56.6,4.4,1.0,1.8,8360225.0,4210027.0,50.4,4150198.0,49.6,5383985.0,0.9,64.4,3.5,2976240.0,35.6,50.2,50.7,49.7
2000,KIR,Kiribati,67254174.4,6.2,140.0,76.0,27.9,90.0,80.0,-513.0,44.1,193.6,243.7,30.7,7.1,46.3,51.5,56.4,66.1,64.4,62.6,4.1,1.1,1.7,88826.0,45145.0,50.8,43680.0,49.2,50668.0,-0.7,57.0,5.1,38158.0,43.0,,,
2000,MEX,Mexico,707906744574.6,4.9,55974.0,33932.0,14.3,97.0,96.0,-356430.0,73.7,109.2,190.2,24.2,5.0,21.2,23.7,26.1,76.5,73.6,70.7,2.7,1.0,1.6,97873442.0,49973382.0,51.1,47900060.0,48.9,24740449.0,0.5,25.3,2.0,73132993.0,74.7,64.4,63.5,65.4
2000,MHL,Marshall Islands,115347500.0,1.4,65.0,36.0,18.9,39.0,94.0,-1323.0,99.3,239.6,320.2,35.0,6.4,30.0,33.9,37.7,65.7,63.3,61.3,4.6,1.1,0.7,54224.0,26410.0,48.7,27814.0,51.3,17037.0,-0.9,31.4,1.5,37187.0,68.6,,,
2000,NIC,Nicaragua,5107329007.1,4.1,4485.0,2400.0,16.9,83.0,86.0,-42092.0,113.9,155.0,253.0,27.6,5.5,27.9,31.6,35.0,70.2,67.2,64.3,3.1,1.0,1.4,5123222.0,2594751.0,50.6,2528472.0,49.4,2295972.0,1.1,44.8,1.7,2827250.0,55.2,64.2,62.8,65.6
2000,NRU,Nauru,,,10.0,8.0,25.6,44.0,8.0,-223.0,80.2,308.2,476.2,28.8,8.2,30.6,34.3,37.8,62.8,58.7,55.9,3.6,1.1,-0.1,10377.0,5023.0,48.4,5354.0,51.6,0.0,,0.0,-0.1,10377.0,100.0,,,
2000,NZL,New Zealand,52623281956.7,2.9,345.0,198.0,3.5,90.0,85.0,-6080.0,28.8,67.1,104.3,14.7,6.9,5.4,6.1,6.7,81.3,78.6,76.1,2.0,1.1,0.6,3857700.0,1963891.0,50.9,1893809.0,49.1,539268.0,0.0,14.0,0.7,3318432.0,86.0,,,
2000,PAN,Panama,12304115000.0,2.7,1538.0,1035.0,14.7,98.0,97.0,2602.0,93.3,93.7,166.8,23.5,4.8,19.5,21.9,24.2,77.1,74.0,71.1,2.7,1.1,2.0,3001731.0,1493614.0,49.8,1508117.0,50.2,1134714.0,0.0,37.8,3.2,1867017.0,62.2,67.8,66.6,69.1
2000,PER,Peru,51744749133.2,2.7,18467.0,10449.0,16.5,98.0,97.0,-94554.0,74.2,129.8,192.3,23.7,5.8,26.5,29.3,31.8,72.9,70.4,68.0,2.8,1.0,1.5,26654439.0,13364073.0,50.1,13290367.0,49.9,7185504.0,0.0,27.0,2.1,19468935.0,73.0,65.3,64.8,65.7
2000,PLW,Palau,146297500.0,,7.0,4.0,15.2,96.0,83.0,79.0,33.0,,,14.5,6.5,22.6,25.5,28.2,74.5,70.5,66.6,1.8,1.1,1.8,19726.0,8959.0,45.4,10767.0,54.6,5851.0,2.6,29.7,1.4,13875.0,70.3,,,
2000,PNG,Papua New Guinea,3521339699.1,-2.5,9833.0,5651.0,30.2,59.0,69.0,41857.0,77.6,229.3,298.0,34.2,7.5,50.0,53.6,57.0,63.8,61.7,60.1,4.5,1.1,3.5,5508297.0,2631423.0,47.8,2876874.0,52.2,4780981.0,3.6,86.8,2.2,727316.0,13.2,,,
2000,PRY,Paraguay,8855705139.6,-2.3,3891.0,2518.0,18.1,86.0,92.0,-15880.0,80.6,147.8,219.2,27.2,5.6,25.2,27.9,30.5,72.7,69.8,67.1,3.6,1.1,1.9,5123819.0,2534814.0,49.5,2589005.0,50.5,2288759.0,0.5,44.7,3.1,2835060.0,55.3,65.7,64.7,66.7
2000,SLB,Solomon Islands,419845231.8,-14.3,385.0,195.0,12.8,86.0,91.0,-2137.0,76.0,169.6,246.5,35.3,5.9,23.5,25.6,27.6,69.8,67.2,65.2,4.8,1.1,2.5,429978.0,207810.0,48.3,222168.0,51.7,361986.0,2.2,84.2,4.6,67992.0,15.8,,,
2000,SLV,El Salvador,11784927700.0,1.1,4571.0,2463.0,14.9,99.0,97.0,-97219.0,107.9,133.7,300.0,27.5,5.9,24.8,27.4,29.9,74.2,69.9,65.4,3.1,1.1,0.6,5958482.0,3088675.0,51.8,2869807.0,48.2,2448221.0,-0.8,41.1,1.5,3510261.0,58.9,63.2,59.8,66.7
